Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Merchant,Category,Amount,Payment_Mode,Transaction_Status,Location,Year,Month,Day,Discounted_Amount,Amount_Category,Date,High_Risk,Age,Gender,Account_Status
1099,128,2025-02-15,POS,Target,Health,554.6,Debit Card,Pending,Los Angeles,2025,2,15,526.87,High,2025-02-15,False,24,Female,Active
1100,42,2025-02-15,ATM,Walmart,Entertainment,597.25,Credit Card,Pending,Seattle,2025,2,15,567.3874999999999,High,2025-02-15,False,18,Female,Suspended
1101,41,2025-02-15,Online,Amazon,Travel,872.55,Debit Card,Declined,Houston,2025,2,15,828.9224999999999,High,2025-02-15,True,63,Male,Active
1102,34,2025-02-15,Online,Expedia,Clothing,579.1,Credit Card,Approved,Houston,2025,2,15,550.145,High,2025-02-15,False,56,Male,Suspended
1103,17,2025-02-15,Online,eBay,Travel,348.75,Credit Card,Approved,Houston,2025,2,15,348.75,Medium,2025-02-15,False,29,Male,Active
1104,165,2025-02-15,Online,Costco,Entertainment,804.0,Debit Card,Approved,Seattle,2025,2,15,763.8,High,2025-02-15,True,53,Female,Active
1105,153,2025-02-16,POS,BestBuy,Dining,542.58,Credit Card,Pending,New York,2025,2,16,515.451,High,2025-02-16,False,63,Male,Active
1106,76,2025-02-16,POS,Expedia,Health,83.88,Debit Card,Declined,Seattle,2025,2,16,83.88,Low,2025-02-16,False,51,Female,Active
1107,87,2025-02-16,Online,BestBuy,Travel,568.02,Credit Card,Declined,New York,2025,2,16,539.6189999999999,High,2025-02-16,False,51,Male,Inactive
1108,117,2025-02-16,Online,Target,Electronics,908.48,Debit Card,Approved,Seattle,2025,2,16,863.0559999999999,High,2025-02-16,True,46,Female,Suspended
1109,27,2025-02-16,Online,Costco,Health,399.33,Credit Card,Pending,Los Angeles,2025,2,16,399.33,Medium,2025-02-16,False,33,Male,Inactive
1110,287,2025-02-16,POS,BestBuy,Groceries,299.84,Credit Card,Approved,Houston,2025,2,16,299.84,Medium,2025-02-16,False,32,Female,Suspended
1111,134,2025-02-16,Online,Target,Entertainment,147.75,Credit Card,Declined,New York,2025,2,16,147.75,Medium,2025-02-16,False,23,Male,Active
1112,219,2025-02-16,Online,Amazon,Travel,155.69,Credit Card,Pending,Seattle,2025,2,16,155.69,Medium,2025-02-16,False,45,Male,Active
1113,168,2025-02-16,Online,BestBuy,Health,435.61,Credit Card,Approved,Los Angeles,2025,2,16,435.61,Medium,2025-02-16,False,38,Other,Suspended
1114,98,2025-02-16,ATM,Costco,Travel,597.7,Debit Card,Approved,Seattle,2025,2,16,567.815,High,2025-02-16,False,38,Other,Active
1115,268,2025-02-16,Online,Expedia,Health,85.21,Credit Card,Pending,San Francisco,2025,2,16,85.21,Low,2025-02-16,False,59,Female,Inactive
1116,237,2025-02-16,ATM,Target,Electronics,939.87,Debit Card,Declined,Los Angeles,2025,2,16,892.8765,High,2025-02-16,False,29,Other,Suspended
1117,173,2025-02-16,ATM,Expedia,Groceries,756.36,Debit Card,Pending,Houston,2025,2,16,718.542,High,2025-02-16,False,56,Other,Inactive
1118,190,2025-02-16,Online,Costco,Groceries,588.69,Debit Card,Approved,Chicago,2025,2,16,559.2555,High,2025-02-16,False,42,Female,Inactive
1119,122,2025-02-16,ATM,Walmart,Dining,829.3,Credit Card,Approved,Houston,2025,2,16,787.8349999999999,High,2025-02-16,False,21,Female,Active
1120,46,2025-02-16,Online,Target,Health,84.79,Debit Card,Approved,Chicago,2025,2,16,84.79,Low,2025-02-16,False,54,Female,Active
1121,64,2025-02-16,POS,BestBuy,Travel,479.45,Credit Card,Approved,Los Angeles,2025,2,16,479.45,Medium,2025-02-16,False,53,Other,Suspended
1122,130,2025-02-16,POS,Target,Groceries,631.94,Debit Card,Declined,San Francisco,2025,2,16,600.3430000000001,High,2025-02-16,False,42,Male,Inactive
1123,193,2025-02-16,POS,Expedia,Entertainment,829.51,Debit Card,Declined,San Francisco,2025,2,16,788.0345,High,2025-02-16,False,19,Male,Inactive
1124,181,2025-02-16,POS,Amazon,Groceries,784.55,Debit Card,Approved,New York,2025,2,16,745.3224999999999,High,2025-02-16,False,33,Female,Inactive
1125,292,2025-02-16,ATM,Target,Clothing,280.68,Debit Card,Declined,San Francisco,2025,2,16,280.68,Medium,2025-02-16,False,20,Male,Suspended
1126,282,2025-02-16,Online,BestBuy,Clothing,941.18,Debit Card,Declined,Miami,2025,2,16,894.1209999999999,High,2025-02-16,True,48,Female,Active
1127,29,2025-02-16,Online,Walmart,Groceries,128.72,Credit Card,Declined,Los Angeles,2025,2,16,128.72,Medium,2025-02-16,False,65,Female,Suspended
1128,149,2025-02-16,Online,eBay,Health,875.76,Debit Card,Approved,New York,2025,2,16,831.972,High,2025-02-16,True,31,Male,Active
1129,267,2025-02-17,POS,Amazon,Dining,971.09,Debit Card,Pending,San Francisco,2025,2,17,922.5355,High,2025-02-17,False,29,Female,Active
1130,296,2025-02-17,POS,Walmart,Groceries,181.27,Credit Card,Pending,Los Angeles,2025,2,17,181.27,Medium,2025-02-17,False,69,Female,Suspended
1131,11,2025-02-17,Online,Target,Electronics,723.46,Credit Card,Pending,Houston,2025,2,17,687.287,High,2025-02-17,False,51,Other,Suspended
1132,164,2025-02-17,POS,Expedia,Travel,45.08,Credit Card,Approved,San Francisco,2025,2,17,45.08,Low,2025-02-17,False,21,Male,Active
1133,113,2025-02-17,Online,Costco,Dining,408.4,Debit Card,Declined,Seattle,2025,2,17,408.4,Medium,2025-02-17,False,56,Male,Suspended
1134,187,2025-02-17,Online,Expedia,Electronics,518.7,Debit Card,Declined,Chicago,2025,2,17,492.76500000000004,High,2025-02-17,False,25,Female,Suspended
1135,295,2025-02-17,Online,BestBuy,Dining,582.74,Debit Card,Approved,Los Angeles,2025,2,17,553.603,High,2025-02-17,False,62,Female,Active
1136,232,2025-02-17,Online,Expedia,Electronics,936.26,Debit Card,Approved,New York,2025,2,17,889.447,High,2025-02-17,True,27,Other,Suspended
1137,227,2025-02-17,Online,Amazon,Travel,673.89,Debit Card,Pending,Houston,2025,2,17,640.1954999999999,High,2025-02-17,False,40,Male,Active
1138,98,2025-02-17,Online,Expedia,Travel,483.87,Debit Card,Pending,Miami,2025,2,17,483.87,Medium,2025-02-17,False,38,Other,Active
1139,55,2025-02-17,Online,BestBuy,Clothing,810.63,Credit Card,Approved,Houston,2025,2,17,770.0985,High,2025-02-17,True,24,Male,Active
1140,111,2025-02-17,POS,eBay,Health,950.78,Credit Card,Pending,San Francisco,2025,2,17,903.241,High,2025-02-17,False,43,Other,Inactive
1141,152,2025-02-17,Online,Target,Electronics,26.96,Debit Card,Declined,Chicago,2025,2,17,26.96,Low,2025-02-17,False,34,Other,Inactive
1142,246,2025-02-17,Online,Costco,Clothing,982.61,Debit Card,Approved,Houston,2025,2,17,933.4794999999999,High,2025-02-17,True,67,Male,Suspended
1143,69,2025-02-17,POS,Target,Electronics,90.7,Debit Card,Approved,Miami,2025,2,17,90.7,Low,2025-02-17,False,59,Female,Active
1144,289,2025-02-17,POS,Expedia,Clothing,815.31,Debit Card,Declined,Seattle,2025,2,17,774.5444999999999,High,2025-02-17,False,60,Other,Inactive
1145,250,2025-02-17,POS,Walmart,Travel,283.93,Debit Card,Declined,New York,2025,2,17,283.93,Medium,2025-02-17,False,42,Male,Inactive
1146,36,2025-02-17,Online,Target,Dining,136.52,Credit Card,Declined,Los Angeles,2025,2,17,136.52,Medium,2025-02-17,False,66,Male,Active
1147,239,2025-02-17,ATM,eBay,Entertainment,442.66,Credit Card,Pending,Chicago,2025,2,17,442.66,Medium,2025-02-17,False,40,Other,Active
1148,148,2025-02-17,ATM,Expedia,Clothing,645.74,Debit Card,Approved,Miami,2025,2,17,613.453,High,2025-02-17,False,58,Male,Suspended
1149,227,2025-02-17,POS,Costco,Electronics,384.05,Credit Card,Pending,San Francisco,2025,2,17,384.05,Medium,2025-02-17,False,40,Male,Active
1150,244,2025-02-17,ATM,BestBuy,Electronics,59.29,Debit Card,Declined,San Francisco,2025,2,17,59.29,Low,2025-02-17,False,18,Other,Active
1151,201,2025-02-17,POS,eBay,Entertainment,601.46,Debit Card,Pending,San Francisco,2025,2,17,571.3870000000001,High,2025-02-17,False,44,Other,Suspended
1152,154,2025-02-17,Online,Expedia,Health,902.89,Debit Card,Declined,Chicago,2025,2,17,857.7455,High,2025-02-17,True,46,Male,Inactive
1153,73,2025-02-18,ATM,eBay,Travel,386.3,Credit Card,Pending,Houston,2025,2,18,386.3,Medium,2025-02-18,False,33,Male,Active
1154,201,2025-02-18,Online,Target,Electronics,220.25,Credit Card,Pending,Chicago,2025,2,18,220.25,Medium,2025-02-18,False,44,Other,Suspended
1155,296,2025-02-18,ATM,Costco,Groceries,445.36,Debit Card,Declined,San Francisco,2025,2,18,445.36,Medium,2025-02-18,False,69,Female,Suspended
1156,17,2025-02-18,Online,BestBuy,Dining,53.12,Credit Card,Pending,Seattle,2025,2,18,53.12,Low,2025-02-18,False,29,Male,Active
1157,129,2025-02-18,ATM,Expedia,Clothing,821.39,Credit Card,Approved,Miami,2025,2,18,780.3204999999999,High,2025-02-18,False,26,Male,Suspended
1158,217,2025-02-18,Online,Amazon,Health,827.21,Debit Card,Pending,Los Angeles,2025,2,18,785.8495,High,2025-02-18,True,31,Male,Active
1159,61,2025-02-18,Online,BestBuy,Entertainment,590.06,Credit Card,Pending,Los Angeles,2025,2,18,560.5569999999999,High,2025-02-18,False,29,Other,Suspended
1160,104,2025-02-18,ATM,Amazon,Dining,356.34,Credit Card,Approved,Chicago,2025,2,18,356.34,Medium,2025-02-18,False,30,Other,Inactive
1161,42,2025-02-18,Online,eBay,Travel,800.78,Debit Card,Declined,San Francisco,2025,2,18,760.741,High,2025-02-18,True,18,Female,Suspended
1162,25,2025-02-18,Online,Walmart,Health,556.91,Debit Card,Approved,New York,2025,2,18,529.0645,High,2025-02-18,False,64,Male,Suspended
1163,39,2025-02-18,Online,BestBuy,Clothing,826.8,Credit Card,Pending,Seattle,2025,2,18,785.4599999999999,High,2025-02-18,True,27,Other,Inactive
1164,291,2025-02-18,ATM,eBay,Clothing,633.3,Debit Card,Declined,Chicago,2025,2,18,601.6349999999999,High,2025-02-18,False,23,Other,Active
1165,131,2025-02-18,ATM,Amazon,Entertainment,785.48,Credit Card,Pending,San Francisco,2025,2,18,746.206,High,2025-02-18,False,50,Male,Suspended
1166,229,2025-02-18,Online,Target,Groceries,600.57,Debit Card,Pending,Houston,2025,2,18,570.5415,High,2025-02-18,False,28,Female,Suspended
1167,108,2025-02-18,Online,Target,Entertainment,417.07,Debit Card,Approved,Los Angeles,2025,2,18,417.07,Medium,2025-02-18,False,28,Other,Suspended
1168,172,2025-02-18,ATM,Walmart,Travel,958.16,Debit Card,Approved,Los Angeles,2025,2,18,910.252,High,2025-02-18,False,43,Male,Active
1169,102,2025-02-18,ATM,BestBuy,Health,543.41,Debit Card,Declined,Seattle,2025,2,18,516.2394999999999,High,2025-02-18,False,55,Other,Active
1170,12,2025-02-18,Online,BestBuy,Health,607.06,Credit Card,Declined,Los Angeles,2025,2,18,576.7069999999999,High,2025-02-18,False,53,Female,Suspended
1171,275,2025-02-18,Online,BestBuy,Electronics,224.39,Debit Card,Declined,New York,2025,2,18,224.39,Medium,2025-02-18,False,48,Male,Suspended
1172,101,2025-02-18,Online,eBay,Groceries,627.52,Debit Card,Pending,San Francisco,2025,2,18,596.144,High,2025-02-18,False,24,Female,Suspended
1173,44,2025-02-18,POS,Costco,Groceries,573.75,Debit Card,Approved,San Francisco,2025,2,18,545.0625,High,2025-02-18,False,53,Female,Active
1174,17,2025-02-18,ATM,Costco,Health,188.91,Credit Card,Approved,Seattle,2025,2,18,188.91,Medium,2025-02-18,False,29,Male,Active
1175,57,2025-02-18,POS,Walmart,Health,64.29,Credit Card,Approved,San Francisco,2025,2,18,64.29,Low,2025-02-18,False,24,Female,Active
1176,12,2025-02-18,ATM,BestBuy,Dining,606.34,Debit Card,Declined,Seattle,2025,2,18,576.023,High,2025-02-18,False,53,Female,Suspended
1177,80,2025-02-19,ATM,eBay,Dining,764.87,Debit Card,Approved,San Francisco,2025,2,19,726.6265,High,2025-02-19,False,46,Other,Inactive
1178,216,2025-02-19,ATM,Target,Dining,525.78,Debit Card,Approved,New York,2025,2,19,499.49099999999993,High,2025-02-19,False,65,Female,Active
1179,264,2025-02-19,ATM,Amazon,Groceries,230.64,Debit Card,Approved,Miami,2025,2,19,230.64,Medium,2025-02-19,False,29,Female,Active
1180,149,2025-02-19,ATM,eBay,Electronics,668.19,Debit Card,Declined,Chicago,2025,2,19,634.7805000000001,High,2025-02-19,False,31,Male,Active
1181,81,2025-02-19,ATM,Costco,Clothing,84.71,Debit Card,Approved,Chicago,2025,2,19,84.71,Low,2025-02-19,False,30,Other,Active
1182,215,2025-02-19,ATM,Costco,Dining,444.62,Credit Card,Declined,San Francisco,2025,2,19,444.62,Medium,2025-02-19,False,52,Female,Inactive
1183,198,2025-02-19,POS,Target,Electronics,167.55,Debit Card,Approved,Houston,2025,2,19,167.55,Medium,2025-02-19,False,39,Other,Active
1184,200,2025-02-19,Online,Target,Entertainment,188.54,Debit Card,Approved,Los Angeles,2025,2,19,188.54,Medium,2025-02-19,False,66,Male,Active
1185,25,2025-02-19,Online,Amazon,Travel,206.28,Debit Card,Approved,New York,2025,2,19,206.28,Medium,2025-02-19,False,64,Male,Suspended
1186,89,2025-02-19,POS,Target,Dining,389.77,Debit Card,Declined,Houston,2025,2,19,389.77,Medium,2025-02-19,False,21,Male,Active
1187,268,2025-02-19,POS,Walmart,Entertainment,55.89,Debit Card,Declined,Houston,2025,2,19,55.89,Low,2025-02-19,False,59,Female,Inactive
1188,143,2025-02-19,POS,Amazon,Clothing,400.8,Debit Card,Approved,San Francisco,2025,2,19,400.8,Medium,2025-02-19,False,37,Other,Inactive
1189,59,2025-02-19,POS,Target,Travel,514.15,Credit Card,Pending,New York,2025,2,19,488.44249999999994,High,2025-02-19,False,28,Female,Inactive
1190,26,2025-02-19,ATM,Expedia,Travel,485.88,Credit Card,Declined,Chicago,2025,2,19,485.88,Medium,2025-02-19,False,23,Other,Inactive
1191,47,2025-02-19,Online,eBay,Clothing,385.87,Credit Card,Declined,Los Angeles,2025,2,19,385.87,Medium,2025-02-19,False,69,Male,Inactive
1192,288,2025-02-19,ATM,Target,Dining,839.95,Credit Card,Approved,Chicago,2025,2,19,797.9525,High,2025-02-19,False,20,Other,Inactive
1193,266,2025-02-19,Online,Walmart,Groceries,149.6,Credit Card,Pending,Houston,2025,2,19,149.6,Medium,2025-02-19,False,28,Female,Suspended
1194,16,2025-02-19,Online,BestBuy,Clothing,508.17,Credit Card,Approved,Los Angeles,2025,2,19,482.7615,High,2025-02-19,False,57,Female,Suspended
1195,199,2025-02-19,POS,Target,Clothing,66.73,Debit Card,Declined,Miami,2025,2,19,66.73,Low,2025-02-19,False,63,Female,Inactive
1196,282,2025-02-19,ATM,Costco,Clothing,75.8,Debit Card,Declined,Houston,2025,2,19,75.8,Low,2025-02-19,False,48,Female,Active
1197,86,2025-02-19,POS,Costco,Travel,576.0,Debit Card,Approved,Chicago,2025,2,19,547.1999999999999,High,2025-02-19,False,28,Female,Inactive
1198,250,2025-02-19,ATM,Costco,Electronics,568.19,Debit Card,Approved,Chicago,2025,2,19,539.7805000000001,High,2025-02-19,False,42,Male,Inactive
1199,270,2025-02-19,Online,BestBuy,Entertainment,878.64,Debit Card,Pending,San Francisco,2025,2,19,834.708,High,2025-02-19,True,56,Female,Inactive
1200,117,2025-02-19,POS,Costco,Groceries,560.08,Debit Card,Pending,Chicago,2025,2,19,532.076,High,2025-02-19,False,46,Female,Suspended
