Department,Department_Name,Division,Gender,Base_Salary,Overtime_Pay,Longevity_Pay,Grade
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,M,79794.8154,,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,1142.3849,,,24
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,76687.3531,5838.4,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,4269.2215,485.44,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,6894.4944,,,16
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,81681.4134,2436.16,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,57987.428,,,13
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,81524.6248,7241.61,,24
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,8718.3427,,,24
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,8613,762.44,,18
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,82217.259,1319.26,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,63396.1444,,,13
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,16329.1589,154.35,,24
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,824.368,,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,69442,1684.99,,13
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,71793.848,11965.19,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,79436.74,7.7,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,6151.4192,,,16
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,78947,,,16
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,34331.6659,,,13
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,17367,,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,81294.543,527.64,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,874.886,,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,874.886,259.44,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,M,78544.98,147.95,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,17367,,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,M,78919.24,,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,73541.7387,,,16
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,M,78575.85,,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,71432.595,39.1,,21
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,78575.85,,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,78575.8545,255,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,79712.595,,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,78575.85,,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,78575.85,1816.16,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,8613,,,18
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,79712.595,,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,62113,134.39,,15
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,7166,,,21
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,54333,,,16
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,8,,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,83,,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,98,,,23
HHS,Department of Health and Human Services,HHS 6 Child Welfare Services,F,62368.89,,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,1595.87,,,M2
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,M,53683.5,,4652.98,23
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,17367,,1744.73,N23
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,M,17367,,1744.73,23
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,117424,,513.3,N25
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,8613,,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,9357.8229,,,N23
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,899.2332,535.97,,22
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,M,61421,,,N26
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,M,11545.8327,,,25
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,9262.15,,,N25
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,M,38797.417,,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,17367,,,23
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,53683.5,,,N23
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,8285.2923,19996.87,,21
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,17367,,,N23
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,42437.3591,,,N23
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,11633.3365,,,N25
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,71899.7,,,23
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,97275.51,,,25
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,8613,,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,61235.171,79.9,,16
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,99161.5452,,,N25
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,M,696.32,,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,712.359,,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,67494.3814,,,14
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,6317.6734,,,14
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,6134.4671,,,14
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,1677.8597,,,24
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,78947,67.27,,16
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,82881.3889,141.15,,N21
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,68951.3919,494.12,,16
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,8943.9759,,,21
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,112267,,,24
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,8553.434,,,24
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,M,8613,,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,34657.4897,,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,M,78157.475,45.92,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,98948.8921,,,N25
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,M,63756.6444,128.57,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,M,32887.4511,,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,M,6877.273,,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,112461.9497,,,N25
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,73614.9698,,,16
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,73795.3551,,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,M,29666.5,,,16
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,34763.8221,,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,M,69527.6591,,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,99129.362,,,N23
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,M,4446.4959,,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,M,14543.949,,,N25
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,6815.5,,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,131227.6,,,M3
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,98228,,,21
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,M,1616.935,,,N25
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,31413.9267,,,16
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,M,7238.1222,,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,98228,,,21
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,67348.4229,,,N17
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,22,,,EX3
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,68472.56,,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,8784.94,,,21
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,84735.94,,,21
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,88358.44,,,21
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,113159.655,,,N25
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,87992.595,,,21
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,84887.595,,,21
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,7652.655,,,16
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,M,59333,,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,77333,,,23
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,8166,,,24
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,785,,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,8613,,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,12682,,,N22
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,98228,,,21
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,7154.82,,,16
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,95299,,,N25
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,17367,,,23
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,62133,,,14
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,19333,,,25
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,7333,,,14
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,67176.48,,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,72333,938.99,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,81792,,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,8969.39,,,23
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,87287,,,23
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,85,,,23
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,11967,,,M3
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,62368.89,,,18
HHS,Department of Health and Human Services,HHS 6 Children Youth and Family Services Division,F,822,,,18
